BUJUR	LINTANG	KEPERCAYAAN	REGION	PROVINSI	KABUPATEN	KECAMATAN	SATELIT	TANGGAL	WAKTU
118.6569	-8.4112	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. BIMA	DONGGO	NOAA20	2020-08-01	06:02:57.000000		
118.6519	-8.4120	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. BIMA	DONGGO	NOAA20	2020-08-01	06:02:57.000000		
118.2908	-8.4080	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. BIMA	SANGGAR	TERRA	2020-08-01	02:40:00		
118.2113	-8.3493	9	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. BIMA	SANGGAR	AQUA	2020-08-01	05:34:00		
118.2848	-8.3978	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. BIMA	SANGGAR	SNPP	2020-08-01	05:11:46.000000		
118.2136	-8.3446	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. BIMA	SANGGAR	SNPP	2020-08-01	05:11:46.000000		
118.2825	-8.4010	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. BIMA	SANGGAR	NOAA20	2020-08-01	06:02:57.000000		
118.2106	-8.3462	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. BIMA	SANGGAR	NOAA20	2020-08-01	06:02:57.000000		
118.2111	-8.3187	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. BIMA	SANGGAR	NOAA20	2020-08-01	06:02:57.000000		
118.2066	-8.3195	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. BIMA	SANGGAR	NOAA20	2020-08-01	06:02:57.000000		
118.3701	-8.4860	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. DOMPU	KEMPO	AQUA	2020-08-01	05:34:00		
118.2183	-8.6837	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. DOMPU	KEMPO	SNPP	2020-08-01	05:11:46.000000		
118.2219	-8.5086	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. DOMPU	KEMPO	SNPP	2020-08-01	05:11:46.000000		
118.2178	-8.5092	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. DOMPU	KEMPO	SNPP	2020-08-01	05:11:46.000000		
118.1636	-8.4859	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. DOMPU	KEMPO	SNPP	2020-08-01	05:11:46.000000		
118.2201	-8.6879	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. DOMPU	KEMPO	NOAA20	2020-08-01	06:02:57.000000		
118.2196	-8.6834	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. DOMPU	KEMPO	NOAA20	2020-08-01	06:02:57.000000		
118.2330	-8.5180	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. DOMPU	KEMPO	NOAA20	2020-08-01	06:02:57.000000		
118.1981	-8.5241	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. DOMPU	KEMPO	NOAA20	2020-08-01	06:02:57.000000		
118.2013	-8.5189	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. DOMPU	KEMPO	NOAA20	2020-08-01	06:02:57.000000		
118.1972	-8.5197	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. DOMPU	KEMPO	NOAA20	2020-08-01	06:02:57.000000		
118.3725	-8.4845	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. DOMPU	KEMPO	NOAA20	2020-08-01	06:02:57.000000		
118.2005	-8.5145	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. DOMPU	KEMPO	NOAA20	2020-08-01	06:02:57.000000		
118.1976	-8.5161	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. DOMPU	KEMPO	NOAA20	2020-08-01	06:02:57.000000		
118.3419	-8.4322	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. DOMPU	KILO	AQUA	2020-08-01	05:34:00		
118.3403	-8.4256	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. DOMPU	KILO	SNPP	2020-08-01	05:11:46.000000		
118.3361	-8.4262	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. DOMPU	KILO	SNPP	2020-08-01	05:11:46.000000		
117.8370	-8.3510	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. DOMPU	PEKAT	SNPP	2020-08-01	05:11:46.000000		
117.8299	-8.3291	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. DOMPU	PEKAT	SNPP	2020-08-01	05:11:46.000000		
117.8274	-8.3279	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. DOMPU	PEKAT	SNPP	2020-08-01	05:11:46.000000		
118.4050	-8.5015	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. DOMPU	WOJU	SNPP	2020-08-01	05:11:46.000000		
118.3471	-8.6663	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. DOMPU	WOJU	NOAA20	2020-08-01	06:02:57.000000		
118.0296	-8.7601	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. SUMBAWA	EMPANG	TERRA	2020-08-01	02:40:00		
117.9109	-8.7774	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. SUMBAWA	EMPANG	NOAA20	2020-08-01	06:01:31.000000		
117.9102	-8.7759	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. SUMBAWA	EMPANG	NOAA20	2020-08-01	06:02:57.000000		
117.5036	-8.6091	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. SUMBAWA	LOPOK	NOAA20	2020-08-01	06:02:57.000000		
117.5999	-8.5231	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. SUMBAWA	MOYO HILIR	NOAA20	2020-08-01	06:02:57.000000		
117.5001	-8.4259	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. SUMBAWA	MOYO UTARA	AQUA	2020-08-01	05:34:00		
117.4931	-8.4161	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. SUMBAWA	MOYO UTARA	SNPP	2020-08-01	05:11:46.000000		
117.4967	-8.4193	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. SUMBAWA	MOYO UTARA	NOAA20	2020-08-01	06:02:57.000000		
117.8881	-8.7724	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. SUMBAWA	PLAMPANG	NOAA20	2020-08-01	06:01:31.000000		
117.8882	-8.7751	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. SUMBAWA	PLAMPANG	NOAA20	2020-08-01	06:02:57.000000		
117.4091	-8.4516	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. SUMBAWA	SUMBAWA	NOAA20	2020-08-01	06:02:57.000000		
118.1401	-8.6652	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. SUMBAWA	TARANO	NOAA20	2020-08-01	06:02:57.000000		
117.1707	-8.3793	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. SUMBAWA	UTAN	NOAA20	2020-08-01	06:02:57.000000		
124.6843	-8.3081	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. ALOR	ALOR SELATAN	SNPP	2020-08-01	05:11:46.000000		
124.8886	-8.2292	9	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. ALOR	ALOR TIMUR	NOAA20	2020-08-01	04:21:57.000000		
124.8871	-8.2288	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. ALOR	ALOR TIMUR	NOAA20	2020-08-01	04:21:57.000000		
124.9436	-8.2248	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. ALOR	ALOR TIMUR	SNPP	2020-08-01	05:11:46.000000		
124.8270	-8.2829	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. ALOR	PEMBANTU ALOR TIMUR	SNPP	2020-08-01	05:11:46.000000		
124.8343	-8.2831	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. ALOR	PEMBANTU ALOR TIMUR	NOAA20	2020-08-01	06:01:31.000000		
124.8280	-8.2844	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. ALOR	PEMBANTU ALOR TIMUR	NOAA20	2020-08-01	06:01:31.000000		
124.8323	-8.2893	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. ALOR	PEMBANTU ALOR TIMUR	NOAA20	2020-08-01	06:01:31.000000		
124.8267	-8.2904	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. ALOR	PEMBANTU ALOR TIMUR	NOAA20	2020-08-01	06:01:31.000000		
124.8845	-9.0547	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. BELU	ATAMBUA SELATAN	NOAA20	2020-08-01	04:21:57.000000		
124.8268	-9.0840	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. BELU	ATAMBUA SELATAN	SNPP	2020-08-01	05:11:46.000000		
125.1562	-9.0540	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. BELU	LAMAKNEN	SNPP	2020-08-01	05:11:46.000000		
125.1556	-9.0507	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. BELU	LAMAKNEN	SNPP	2020-08-01	05:11:46.000000		
125.0983	-9.0752	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. BELU	RAIHAT	NOAA20	2020-08-01	04:21:57.000000		
125.0965	-9.0745	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. BELU	RAIHAT	NOAA20	2020-08-01	04:21:57.000000		
125.0970	-9.0699	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. BELU	RAIHAT	SNPP	2020-08-01	05:11:46.000000		
124.9440	-8.9650	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. BELU	TASIFETO TIMUR	SNPP	2020-08-01	05:11:46.000000		
121.7164	-8.7418	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. ENDE	DETUSOKO	SNPP	2020-08-01	05:11:46.000000		
121.7176	-8.7425	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. ENDE	DETUSOKO	SNPP	2020-08-01	05:11:46.000000		
123.1982	-8.3838	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. FLORES TIMUR	ADONARA TIMUR	SNPP	2020-08-01	05:11:46.000000		
123.2504	-8.2610	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. FLORES TIMUR	ADONARA TIMUR	NOAA20	2020-08-01	06:01:31.000000		
123.0070	-8.2801	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. FLORES TIMUR	LARANTUKA	AQUA	2020-08-01	05:34:00		
123.0083	-8.2762	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. FLORES TIMUR	LARANTUKA	SNPP	2020-08-01	05:11:46.000000		
123.8766	-10.1622	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. KUPANG	AMABI OEFETO	SNPP	2020-08-01	05:11:46.000000		
123.8529	-10.1535	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. KUPANG	AMABI OEFETO	SNPP	2020-08-01	05:11:46.000000		
123.8687	-10.1135	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. KUPANG	AMABI OEFETO	SNPP	2020-08-01	05:11:46.000000		
123.8429	-10.1810	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. KUPANG	AMARASI	SNPP	2020-08-01	05:11:46.000000		
124.0411	-10.0467	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. KUPANG	FATULEU	SNPP	2020-08-01	05:11:46.000000		
124.0466	-10.0356	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. KUPANG	FATULEU	SNPP	2020-08-01	05:11:46.000000		
123.8015	-9.8301	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. KUPANG	FATULEU BARAT	TERRA	2020-08-01	02:40:00		
123.7942	-9.8361	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. KUPANG	FATULEU BARAT	TERRA	2020-08-01	02:40:00		
123.8054	-9.8772	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. KUPANG	FATULEU BARAT	AQUA	2020-08-01	05:34:00		
123.8095	-9.8720	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. KUPANG	FATULEU BARAT	SNPP	2020-08-01	05:11:46.000000		
123.8017	-9.8698	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. KUPANG	FATULEU BARAT	SNPP	2020-08-01	05:11:46.000000		
123.7604	-9.8622	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. KUPANG	FATULEU BARAT	SNPP	2020-08-01	05:11:46.000000		
123.7323	-9.8478	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. KUPANG	FATULEU BARAT	SNPP	2020-08-01	05:11:46.000000		
123.7288	-9.8484	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. KUPANG	FATULEU BARAT	SNPP	2020-08-01	05:11:46.000000		
123.7550	-9.7793	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. KUPANG	FATULEU BARAT	SNPP	2020-08-01	05:11:46.000000		
123.7514	-9.7798	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. KUPANG	FATULEU BARAT	SNPP	2020-08-01	05:11:46.000000		
123.7223	-10.1628	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. KUPANG	KUPANG TENGAH	SNPP	2020-08-01	05:11:46.000000		
123.8465	-10.1804	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. KUPANG	KUPANG TIMUR	SNPP	2020-08-01	05:11:46.000000		
123.7984	-10.0162	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. KUPANG	SULAMU	SNPP	2020-08-01	05:11:46.000000		
123.6828	-10.0024	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. KUPANG	SULAMU	SNPP	2020-08-01	05:11:46.000000		
123.7500	-9.9856	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. KUPANG	SULAMU	SNPP	2020-08-01	05:11:46.000000		
123.7455	-9.9794	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. KUPANG	SULAMU	SNPP	2020-08-01	05:11:46.000000		
123.6429	-9.9808	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. KUPANG	SULAMU	SNPP	2020-08-01	05:11:46.000000		
123.6388	-9.9780	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. KUPANG	SULAMU	SNPP	2020-08-01	05:11:46.000000		
123.6346	-9.9752	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. KUPANG	SULAMU	SNPP	2020-08-01	05:11:46.000000		
124.0439	-10.0000	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. KUPANG	TAKARI	SNPP	2020-08-01	05:11:46.000000		
123.7816	-8.2052	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. LEMBATA	BUYASURI	SNPP	2020-08-01	05:11:46.000000		
123.6343	-8.2571	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. LEMBATA	LEBATUKAN	SNPP	2020-08-01	05:11:46.000000		
123.6385	-8.2523	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. LEMBATA	OMESURI	NOAA20	2020-08-01	04:21:57.000000		
123.7758	-8.2073	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. LEMBATA	OMESURI	NOAA20	2020-08-01	04:21:57.000000		
123.7042	-8.3086	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. LEMBATA	OMESURI	AQUA	2020-08-01	05:34:00		
123.7067	-8.3043	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. LEMBATA	OMESURI	SNPP	2020-08-01	05:11:46.000000		
123.7032	-8.3048	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. LEMBATA	OMESURI	SNPP	2020-08-01	05:11:46.000000		
123.6494	-8.2617	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. LEMBATA	OMESURI	SNPP	2020-08-01	05:11:46.000000		
120.1988	-8.4497	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. MANGGARAI BARAT	MACANGPACAR	NOAA20	2020-08-01	06:01:31.000000		
120.8613	-8.6655	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. MANGGARAI TIMUR	ELAR	SNPP	2020-08-01	05:11:46.000000		
120.8438	-8.7728	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. MANGGARAI TIMUR	KOTAKOMBA	TERRA	2020-08-01	02:40:00		
120.8696	-8.7023	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. NGADA	BAJAWA UTARA	SNPP	2020-08-01	05:11:46.000000		
122.5634	-8.4611	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SIKKA	TALIBURA	AQUA	2020-08-01	05:34:00		
122.5623	-8.4606	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SIKKA	TALIBURA	SNPP	2020-08-01	05:11:46.000000		
122.5667	-8.4620	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SIKKA	TALIBURA	NOAA20	2020-08-01	06:01:31.000000		
119.4914	-9.7240	9	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA BARAT	WALAKAKA	AQUA	2020-08-01	05:34:00		
119.4820	-9.7253	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA BARAT	WALAKAKA	AQUA	2020-08-01	05:34:00		
119.1101	-9.6752	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA BARAT DAYA	KODI	SNPP	2020-08-01	05:11:46.000000		
119.0503	-9.6493	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA BARAT DAYA	KODI	SNPP	2020-08-01	05:11:46.000000		
119.3624	-9.4096	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA BARAT DAYA	LARATAMA	SNPP	2020-08-01	05:11:46.000000		
119.1766	-9.3955	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA BARAT DAYA	LARATAMA	SNPP	2020-08-01	05:11:46.000000		
119.2546	-9.3762	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA BARAT DAYA	LARATAMA	SNPP	2020-08-01	05:11:46.000000		
119.2539	-9.3721	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA BARAT DAYA	LARATAMA	SNPP	2020-08-01	05:11:46.000000		
119.3824	-9.5901	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA BARAT DAYA	WEWEWA TIMUR	SNPP	2020-08-01	05:11:46.000000		
119.3787	-9.5906	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA BARAT DAYA	WEWEWA TIMUR	SNPP	2020-08-01	05:11:46.000000		
119.6691	-9.6728	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TENGAH	KATIKUTANA	AQUA	2020-08-01	05:34:00		
119.6214	-9.6472	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TENGAH	KATIKUTANA	SNPP	2020-08-01	05:11:46.000000		
119.6460	-9.6397	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TENGAH	KATIKUTANA	SNPP	2020-08-01	05:11:46.000000		
119.5885	-9.6228	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TENGAH	KATIKUTANA	SNPP	2020-08-01	05:11:46.000000		
119.4712	-9.4139	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TENGAH	LARATAMA	TERRA	2020-08-01	02:40:00		
119.4685	-9.4327	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TENGAH	LARATAMA	SNPP	2020-08-01	05:11:46.000000		
119.4752	-9.4277	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TENGAH	LARATAMA	SNPP	2020-08-01	05:11:46.000000		
119.4715	-9.4282	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TENGAH	LARATAMA	SNPP	2020-08-01	05:11:46.000000		
119.4743	-9.4236	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TENGAH	LARATAMA	SNPP	2020-08-01	05:11:46.000000		
119.7714	-9.6550	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TENGAH	UMBU RATU NGGAY	SNPP	2020-08-01	05:11:46.000000		
119.7946	-9.6313	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TENGAH	UMBU RATU NGGAY	SNPP	2020-08-01	05:11:46.000000		
119.7481	-9.5640	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TENGAH	UMBU RATU NGGAY	SNPP	2020-08-01	05:11:46.000000		
119.7470	-9.5635	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TENGAH	UMBU RATU NGGAY	SNPP	2020-08-01	05:11:46.000000		
119.7737	-9.6292	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TENGAH	UMBU RATU NGGAY	NOAA20	2020-08-01	06:01:31.000000		
119.7759	-9.6253	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TENGAH	UMBU RATU NGGAY	NOAA20	2020-08-01	06:01:31.000000		
119.9165	-9.5452	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TIMUR	HAHARU	AQUA	2020-08-01	05:34:00		
120.0096	-9.6443	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TIMUR	HAHARU	SNPP	2020-08-01	05:11:46.000000		
120.2040	-9.6137	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TIMUR	HAHARU	SNPP	2020-08-01	05:11:46.000000		
120.2060	-9.6133	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TIMUR	HAHARU	SNPP	2020-08-01	05:11:46.000000		
120.0117	-9.6412	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TIMUR	HAHARU	SNPP	2020-08-01	05:11:46.000000		
119.9238	-9.5402	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TIMUR	HAHARU	SNPP	2020-08-01	05:11:46.000000		
119.9265	-9.5420	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TIMUR	HAHARU	SNPP	2020-08-01	05:11:46.000000		
119.9365	-9.5041	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TIMUR	HAHARU	SNPP	2020-08-01	05:11:46.000000		
119.9207	-9.5495	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TIMUR	HAHARU	NOAA20	2020-08-01	06:01:31.000000		
119.9199	-9.5446	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TIMUR	HAHARU	NOAA20	2020-08-01	06:01:31.000000		
119.8678	-9.7916	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TIMUR	LEWA	AQUA	2020-08-01	05:34:00		
120.0736	-9.7257	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TIMUR	LEWA	AQUA	2020-08-01	05:34:00		
120.0083	-9.6424	9	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TIMUR	LEWA	AQUA	2020-08-01	05:34:00		
119.7538	-9.8437	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TIMUR	LEWA	SNPP	2020-08-01	05:11:46.000000		
119.8674	-9.7871	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TIMUR	LEWA	SNPP	2020-08-01	05:11:46.000000		
119.8620	-9.7878	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TIMUR	LEWA	SNPP	2020-08-01	05:11:46.000000		
119.8363	-9.7872	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TIMUR	LEWA	SNPP	2020-08-01	05:11:46.000000		
119.8720	-9.7783	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TIMUR	LEWA	SNPP	2020-08-01	05:11:46.000000		
119.8358	-9.7832	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TIMUR	LEWA	SNPP	2020-08-01	05:11:46.000000		
120.0141	-9.6396	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TIMUR	LEWA	SNPP	2020-08-01	05:11:46.000000		
120.0091	-9.6403	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TIMUR	LEWA	SNPP	2020-08-01	05:11:46.000000		
119.9578	-9.8777	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	KAB. SUMBA TIMUR	LEWA	NOAA20	2020-08-01	06:01:31.000000		
